%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206354, 2016/04/14 11:6:12.55)
198 2575 1.405560e-02 3.616092e+01  6.438349377304683600e+07  6.438370107069055700e+07  6.438394114048814000e+07  6.438545076979623700e+07
199 2588 1.380090e-02 3.602520e+01  6.438349377304683600e+07  6.438354921934100200e+07  6.438400285925527700e+07  6.438441273948535300e+07
200 2601 1.376940e-02 3.601971e+01  6.438345932316970100e+07  6.438345932316970100e+07  6.438380073006267100e+07  6.438437937659511000e+07
201 2614 1.357101e-02 3.598938e+01  6.438345932316970100e+07  6.438346110763166100e+07  6.438375087358030700e+07  6.438439243909590700e+07
202 2627 1.301469e-02 3.603418e+01  6.438345932316970100e+07  6.438349318136517000e+07  6.438389101692901600e+07  6.438422817438776000e+07
203 2640 1.236646e-02 3.598009e+01  6.438345932316970100e+07  6.438351282340326900e+07  6.438366675316409800e+07  6.438445936818450700e+07
204 2653 1.209167e-02 3.597567e+01  6.438345932316970100e+07  6.438360274291872200e+07  6.438395248840918400e+07  6.438444096323841800e+07
205 2666 1.198585e-02 3.580270e+01  6.438345932316970100e+07  6.438350041030728100e+07  6.438393283106044700e+07  6.438457532887663700e+07
206 2679 1.154216e-02 3.575740e+01  6.438339141761616600e+07  6.438339141761616600e+07  6.438378330568686900e+07  6.438473554866905500e+07
207 2692 1.107771e-02 3.580604e+01  6.438339141761616600e+07  6.438341483319070900e+07  6.438371022546163200e+07  6.438432357581445600e+07
208 2705 1.068025e-02 3.573254e+01  6.438339141761616600e+07  6.438347173423212000e+07  6.438365149617906700e+07  6.438395576902419300e+07
209 2718 1.050312e-02 3.556790e+01  6.438339141761616600e+07  6.438343509314090000e+07  6.438359065215305200e+07  6.438446012720761400e+07
210 2731 1.013201e-02 3.535757e+01  6.438339141761616600e+07  6.438341111457800100e+07  6.438362691071411200e+07  6.438386227511414100e+07
211 2744 9.808513e-03 3.524495e+01  6.438339141761616600e+07  6.438346037988317800e+07  6.438359648079664300e+07  6.438403042425060300e+07
212 2757 9.670483e-03 3.509493e+01  6.438339141761616600e+07  6.438345382837335000e+07  6.438355938704446000e+07  6.438379164968645600e+07
213 2770 9.608528e-03 3.506202e+01  6.438339141761616600e+07  6.438348630244556100e+07  6.438364900752700100e+07  6.438409453243525300e+07
214 2783 9.349713e-03 3.492445e+01  6.438339141761616600e+07  6.438350655991309100e+07  6.438362973146864800e+07  6.438412458419469700e+07
215 2796 8.932144e-03 3.494813e+01  6.438339141761616600e+07  6.438344689392382700e+07  6.438361601965893800e+07  6.438379559466068400e+07
216 2809 8.629845e-03 3.498876e+01  6.438336203146022600e+07  6.438336203146022600e+07  6.438355601603533300e+07  6.438388484329109600e+07
217 2822 8.301289e-03 3.497638e+01  6.438336203146022600e+07  6.438337099388426500e+07  6.438355001154948800e+07  6.438422179710784600e+07
218 2835 8.048306e-03 3.492395e+01  6.438335650225105900e+07  6.438335650225105900e+07  6.438344039738890500e+07  6.438359619291461300e+07
219 2848 7.953254e-03 3.494964e+01  6.438335650225105900e+07  6.438335979107899200e+07  6.438350000960644300e+07  6.438373244699227100e+07
220 2861 7.819907e-03 3.495982e+01  6.438330277587398100e+07  6.438330277587398100e+07  6.438339356150766500e+07  6.438403520133972200e+07
221 2874 7.649621e-03 3.501100e+01  6.438330277587398100e+07  6.438333253850893700e+07  6.438338667686692600e+07  6.438368157955081800e+07
222 2887 7.525553e-03 3.494785e+01  6.438326653610779300e+07  6.438326653610779300e+07  6.438343158203435700e+07  6.438364565819402000e+07
223 2900 7.321508e-03 3.498565e+01  6.438326653610779300e+07  6.438330637493579800e+07  6.438335211194746200e+07  6.438365694211363000e+07
224 2913 7.009555e-03 3.494715e+01  6.438326653610779300e+07  6.438331216151170400e+07  6.438339978490922600e+07  6.438360164361081300e+07
225 2926 6.745256e-03 3.493763e+01  6.438326653610779300e+07  6.438331520805405100e+07  6.438338114860978700e+07  6.438353705474090600e+07
226 2939 6.595557e-03 3.488632e+01  6.438325875873546300e+07  6.438325875873546300e+07  6.438343352605018800e+07  6.438391044655548000e+07
227 2952 6.436472e-03 3.489217e+01  6.438324120113398100e+07  6.438324120113398100e+07  6.438336703787238900e+07  6.438346184756195500e+07
228 2965 6.383832e-03 3.481177e+01  6.438322544705957200e+07  6.438322544705957200e+07  6.438329978363542300e+07  6.438357268878278100e+07
229 2978 6.263787e-03 3.472011e+01  6.438322544705957200e+07  6.438326708189616400e+07  6.438337346718634700e+07  6.438353886671116900e+07
230 2991 6.088091e-03 3.469787e+01  6.438322544705957200e+07  6.438325561350659300e+07  6.438332280048400900e+07  6.438341111824338900e+07
231 3004 5.941373e-03 3.466562e+01  6.438320903368850100e+07  6.438320903368850100e+07  6.438331211794231800e+07  6.438361329836434100e+07
232 3017 5.771634e-03 3.471195e+01  6.438319383693601900e+07  6.438319383693601900e+07  6.438325323916931500e+07  6.438339294820295300e+07
233 3030 5.733210e-03 3.473715e+01  6.438318221139517400e+07  6.438318221139517400e+07  6.438324672995485400e+07  6.438346144609159200e+07
234 3043 5.898850e-03 3.469777e+01  6.438318221139517400e+07  6.438319605426977600e+07  6.438323179406952900e+07  6.438350169992784400e+07
235 3056 5.999951e-03 3.459743e+01  6.438315812010729300e+07  6.438315812010729300e+07  6.438323060097301000e+07  6.438347955515506900e+07
236 3069 6.128875e-03 3.448654e+01  6.438315812010729300e+07  6.438316725687789200e+07  6.438323922240600000e+07  6.438341302568276200e+07
237 3082 6.121556e-03 3.458314e+01  6.438313524888712900e+07  6.438313524888712900e+07  6.438324687152560100e+07  6.438381927284196000e+07
238 3095 6.163570e-03 3.461060e+01  6.438313524888712900e+07  6.438314290212790700e+07  6.438317240264017100e+07  6.438344060578922200e+07
239 3108 6.125999e-03 3.472418e+01  6.438310876538803400e+07  6.438310876538803400e+07  6.438319633593806600e+07  6.438341815026518000e+07
240 3121 6.290730e-03 3.486899e+01  6.438310193147141500e+07  6.438310193147141500e+07  6.438325049648883200e+07  6.438357691079475700e+07
241 3134 6.373664e-03 3.531449e+01  6.438309113417967400e+07  6.438309113417967400e+07  6.438317399071507200e+07  6.438321893719942100e+07
242 3147 6.306505e-03 3.567691e+01  6.438308321840279500e+07  6.438308321840279500e+07  6.438312696183127200e+07  6.438361833095490900e+07
243 3160 6.251067e-03 3.600154e+01  6.438308012842024900e+07  6.438308012842024900e+07  6.438315710637448700e+07  6.438345846699865200e+07
244 3173 6.313877e-03 3.660618e+01  6.438305379406257000e+07  6.438305379406257000e+07  6.438313113824488200e+07  6.438333326702918900e+07
245 3186 6.288256e-03 3.672623e+01  6.438305379406257000e+07  6.438306048246100500e+07  6.438313169349308300e+07  6.438371037016563100e+07
246 3199 6.107895e-03 3.688117e+01  6.438305379406257000e+07  6.438307509631016900e+07  6.438312365484614700e+07  6.438326148752388400e+07
247 3212 5.999047e-03 3.692983e+01  6.438305379406257000e+07  6.438307667448474500e+07  6.438315177397779400e+07  6.438335587004900700e+07
248 3225 5.818357e-03 3.715179e+01  6.438305303304082200e+07  6.438305303304082200e+07  6.438312235046450800e+07  6.438328012068807300e+07
249 3238 5.654865e-03 3.732515e+01  6.438305303304082200e+07  6.438306462967148400e+07  6.438309263450762600e+07  6.438318716950076800e+07
250 3251 5.670767e-03 3.760082e+01  6.438301715210254500e+07  6.438301715210254500e+07  6.438310486970311400e+07  6.438366387494203400e+07
251 3264 5.646299e-03 3.790652e+01  6.438301715210254500e+07  6.438302287730459900e+07  6.438307720241706100e+07  6.438319888530182800e+07
252 3277 5.653989e-03 3.805386e+01  6.438301715210254500e+07  6.438303336390826100e+07  6.438304872498669500e+07  6.438339507067968000e+07
253 3290 5.614343e-03 3.841652e+01  6.438301358162395700e+07  6.438301358162395700e+07  6.438304316357563400e+07  6.438312126202653300e+07
254 3303 5.761391e-03 3.869553e+01  6.438299003419592200e+07  6.438299003419592200e+07  6.438306961788149900e+07  6.438314284509453200e+07
255 3316 5.836219e-03 3.898454e+01  6.438295865353479200e+07  6.438295865353479200e+07  6.438303238463168600e+07  6.438307825920271900e+07
256 3329 6.005081e-03 3.934802e+01  6.438293810649528400e+07  6.438293810649528400e+07  6.438300931779779500e+07  6.438317948654834900e+07
257 3342 6.257337e-03 3.954809e+01  6.438289706276954000e+07  6.438289706276954000e+07  6.438297151545498500e+07  6.438305014104155500e+07
258 3355 6.506279e-03 3.983397e+01  6.438289706276954000e+07  6.438290726846248700e+07  6.438302752228340500e+07  6.438325228331119600e+07
259 3368 6.575237e-03 4.000507e+01  6.438288348047065700e+07  6.438288348047065700e+07  6.438298804670752600e+07  6.438313025586826400e+07
260 3381 6.662059e-03 4.026076e+01  6.438288348047065700e+07  6.438291145942034600e+07  6.438298440024547300e+07  6.438323982666679500e+07
261 3394 6.764202e-03 4.046011e+01  6.438288348047065700e+07  6.438291322945900300e+07  6.438302260413141500e+07  6.438318298094305400e+07
262 3407 6.710409e-03 4.065126e+01  6.438284615905804900e+07  6.438284615905804900e+07  6.438299001257214700e+07  6.438329764019948200e+07
263 3420 6.769468e-03 4.088447e+01  6.438284615905804900e+07  6.438284968044631900e+07  6.438295343023126600e+07  6.438325850412527500e+07
264 3433 6.713709e-03 4.089438e+01  6.438284593075329100e+07  6.438284593075329100e+07  6.438297212609091400e+07  6.438318179980236300e+07
265 3446 6.593555e-03 4.104353e+01  6.438284593075329100e+07  6.438284899447213100e+07  6.438292406099776200e+07  6.438311809614671000e+07
266 3459 6.399371e-03 4.125459e+01  6.438281112268380100e+07  6.438281112268380100e+07  6.438292660356627400e+07  6.438303138665276000e+07
267 3472 6.371371e-03 4.163835e+01  6.438279994541058700e+07  6.438279994541058700e+07  6.438290133879341900e+07  6.438312869891630100e+07
268 3485 6.312020e-03 4.184890e+01  6.438279994541058700e+07  6.438284290870009400e+07  6.438292757009790800e+07  6.438320755943436200e+07
269 3498 6.274743e-03 4.231418e+01  6.438278756561674200e+07  6.438278756561674200e+07  6.438286504725298300e+07  6.438292152893871100e+07
270 3511 6.390135e-03 4.304783e+01  6.438278756561674200e+07  6.438279582737076300e+07  6.438285674207203100e+07  6.438296617478841500e+07
271 3524 6.598058e-03 4.394579e+01  6.438273825953035100e+07  6.438273825953035100e+07  6.438285773012922700e+07  6.438301709261286300e+07
272 3537 6.878269e-03 4.436645e+01  6.438273266832561000e+07  6.438273266832561000e+07  6.438280920483038600e+07  6.438305630998422200e+07
273 3550 7.145764e-03 4.446883e+01  6.438273266832561000e+07  6.438273823134675600e+07  6.438277990631666800e+07  6.438293626904057700e+07
274 3563 7.480122e-03 4.470065e+01  6.438273266832561000e+07  6.438273282282867300e+07  6.438279386152736800e+07  6.438288963889707600e+07
275 3576 7.618154e-03 4.506304e+01  6.438273266832561000e+07  6.438274527494780700e+07  6.438289145500905800e+07  6.438312324105779800e+07
276 3589 7.794094e-03 4.527996e+01  6.438269493718069800e+07  6.438269493718069800e+07  6.438284937063705200e+07  6.438311079884650600e+07
277 3602 7.817550e-03 4.558116e+01  6.438263990274898000e+07  6.438263990274898000e+07  6.438281599113898700e+07  6.438290171320910800e+07
278 3615 7.661906e-03 4.571254e+01  6.438263990274898000e+07  6.438268689183676200e+07  6.438287677585176400e+07  6.438317007615766700e+07
279 3628 7.476489e-03 4.607747e+01  6.438263990274898000e+07  6.438271208217107500e+07  6.438280039995247900e+07  6.438306017057496300e+07
280 3641 7.265707e-03 4.611302e+01  6.438263990274898000e+07  6.438269190769423500e+07  6.438277383590958300e+07  6.438302059286116800e+07
281 3654 7.074489e-03 4.622645e+01  6.438263990274898000e+07  6.438268005700171000e+07  6.438273350615265200e+07  6.438288801990336900e+07
282 3667 6.814388e-03 4.629816e+01  6.438263990274898000e+07  6.438265309676140500e+07  6.438275272628434000e+07  6.438318663165888200e+07
283 3680 6.544366e-03 4.634623e+01  6.438263990274898000e+07  6.438268092303961500e+07  6.438273387977555400e+07  6.438315995596613700e+07
284 3693 6.301621e-03 4.634640e+01  6.438263990274898000e+07  6.438267260658158400e+07  6.438276871605690600e+07  6.438283629461694500e+07
285 3706 6.135898e-03 4.663769e+01  6.438263990274898000e+07  6.438266285398381900e+07  6.438273072315047700e+07  6.438282540035815500e+07
286 3719 5.901957e-03 4.677119e+01  6.438263990274898000e+07  6.438266198710691900e+07  6.438272610022714000e+07  6.438295138778275300e+07
287 3732 5.725883e-03 4.721867e+01  6.438263990274898000e+07  6.438266697448150100e+07  6.438271070749348400e+07  6.438306955660963100e+07
288 3745 5.471534e-03 4.733553e+01  6.438263990274898000e+07  6.438268543843039900e+07  6.438270366368182000e+07  6.438284953719433400e+07
289 3758 5.316573e-03 4.775435e+01  6.438263990274898000e+07  6.438265771469944700e+07  6.438270198540401500e+07  6.438285840537233700e+07
290 3771 5.098121e-03 4.805501e+01  6.438263990274898000e+07  6.438264957923746100e+07  6.438268424477460200e+07  6.438277958746659000e+07
291 3784 5.015275e-03 4.804124e+01  6.438263990274898000e+07  6.438264070444956400e+07  6.438267837042859200e+07  6.438278781771045900e+07
292 3797 4.970647e-03 4.805767e+01  6.438263990274898000e+07  6.438265981560261500e+07  6.438273483534172200e+07  6.438282267589537100e+07
293 3810 4.910292e-03 4.794279e+01  6.438263990274898000e+07  6.438265028808445500e+07  6.438269098534885800e+07  6.438282802375036500e+07
294 3823 4.919947e-03 4.782291e+01  6.438263990274898000e+07  6.438264564777754200e+07  6.438272622397023400e+07  6.438284357171639800e+07
295 3836 4.978600e-03 4.791202e+01  6.438263937600737100e+07  6.438263937600737100e+07  6.438270499037236000e+07  6.438281916932237100e+07
296 3849 4.998346e-03 4.789646e+01  6.438262222753348200e+07  6.438262222753348200e+07  6.438265384224678600e+07  6.438279046460934700e+07
297 3862 5.000476e-03 4.789823e+01  6.438262222753348200e+07  6.438263027986501900e+07  6.438265085597422000e+07  6.438272844651877900e+07
298 3875 4.972203e-03 4.790866e+01  6.438262082263522600e+07  6.438262082263522600e+07  6.438270930956175900e+07  6.438279894747269200e+07
299 3888 4.898666e-03 4.788224e+01  6.438261628952293100e+07  6.438261628952293100e+07  6.438266720462402700e+07  6.438277678876216000e+07
300 3901 4.809990e-03 4.801666e+01  6.438260494903924300e+07  6.438260494903924300e+07  6.438266785556317900e+07  6.438273468444999300e+07
301 3914 4.873943e-03 4.807080e+01  6.438259523258650300e+07  6.438259523258650300e+07  6.438263970789276100e+07  6.438269865694014700e+07
302 3927 4.979687e-03 4.803389e+01  6.438257940740207600e+07  6.438257940740207600e+07  6.438263493156345200e+07  6.438265613032655400e+07
303 3940 4.987883e-03 4.805483e+01  6.438256459928692100e+07  6.438256459928692100e+07  6.438263301705612200e+07  6.438273660727641700e+07
304 3953 4.961907e-03 4.790257e+01  6.438256075946983700e+07  6.438256075946983700e+07  6.438260949323620600e+07  6.438269113600332300e+07
305 3966 4.944633e-03 4.786909e+01  6.438254868742350500e+07  6.438254868742350500e+07  6.438258460089273000e+07  6.438273237646927700e+07
306 3979 5.005743e-03 4.810828e+01  6.438254610692082300e+07  6.438254610692082300e+07  6.438257208197706900e+07  6.438265569324504600e+07
307 3992 5.069772e-03 4.782597e+01  6.438253327729269100e+07  6.438253327729269100e+07  6.438257852891335600e+07  6.438261921723149700e+07
308 4005 5.118427e-03 4.779443e+01  6.438253327729269100e+07  6.438254159530642600e+07  6.438258810951321600e+07  6.438269365827766100e+07
309 4018 5.180511e-03 4.769415e+01  6.438252831706565600e+07  6.438252831706565600e+07  6.438258460863643100e+07  6.438274954441019900e+07
310 4031 5.408112e-03 4.764303e+01  6.438251087294223900e+07  6.438251087294223900e+07  6.438259182508206400e+07  6.438267287237763400e+07
311 4044 5.631288e-03 4.778054e+01  6.438250468969201300e+07  6.438250468969201300e+07  6.438255699552039800e+07  6.438265993032840600e+07
312 4057 5.788654e-03 4.807011e+01  6.438249769477377800e+07  6.438249769477377800e+07  6.438254453112757200e+07  6.438270967104023700e+07
313 4070 5.838757e-03 4.819698e+01  6.438249769477377800e+07  6.438250832899264200e+07  6.438254881226848800e+07  6.438261851426086600e+07
314 4083 5.858168e-03 4.835559e+01  6.438249769477377800e+07  6.438250574270182100e+07  6.438253611510044300e+07  6.438268235700644600e+07
315 4096 5.795965e-03 4.846570e+01  6.438247359388948200e+07  6.438247359388948200e+07  6.438255070978841200e+07  6.438285400751744200e+07
316 4109 5.795683e-03 4.840947e+01  6.438247359388948200e+07  6.438248413555071500e+07  6.438253803809792500e+07  6.438271721261029700e+07
317 4122 5.790461e-03 4.859278e+01  6.438247098567120700e+07  6.438247098567120700e+07  6.438255082433494200e+07  6.438264411541958900e+07
318 4135 5.860402e-03 4.871322e+01  6.438243285382249200e+07  6.438243285382249200e+07  6.438252532992107400e+07  6.438268159423706700e+07
319 4148 5.855981e-03 4.884279e+01  6.438243285382249200e+07  6.438244197499415300e+07  6.438250523684993400e+07  6.438260208821289200e+07
320 4161 5.917072e-03 4.907522e+01  6.438241636481611400e+07  6.438241636481611400e+07  6.438252073302085700e+07  6.438269453879861500e+07
321 4174 5.959315e-03 4.951156e+01  6.438241636481611400e+07  6.438244749248182000e+07  6.438247171028912800e+07  6.438258098350708200e+07
322 4187 5.978677e-03 4.956133e+01  6.438241636481611400e+07  6.438243722538754300e+07  6.438250733357996500e+07  6.438268924785660200e+07
323 4200 5.906730e-03 4.970199e+01  6.438241274768132700e+07  6.438241274768132700e+07  6.438252814285643400e+07  6.438262865253119200e+07
324 4213 5.981310e-03 4.967585e+01  6.438241274768132700e+07  6.438243425605422300e+07  6.438246587948007100e+07  6.438257782415071100e+07
325 4226 5.891756e-03 4.983874e+01  6.438241274768132700e+07  6.438242584665002700e+07  6.438245270243988200e+07  6.438256111329606900e+07
326 4239 5.785810e-03 4.982663e+01  6.438240145645908300e+07  6.438240145645908300e+07  6.438247848638816200e+07  6.438260428330612200e+07
327 4252 5.712795e-03 4.995531e+01  6.438239948391366000e+07  6.438239948391366000e+07  6.438248722593590600e+07  6.438264469593841600e+07
328 4265 5.915178e-03 5.036821e+01  6.438239230268681000e+07  6.438239230268681000e+07  6.438247967478302100e+07  6.438263162442828700e+07
329 4278 6.068722e-03 5.062785e+01  6.438238567685127300e+07  6.438238567685127300e+07  6.438250435475653400e+07  6.438270302607742000e+07
330 4291 6.108053e-03 5.094223e+01  6.438237081433885500e+07  6.438237081433885500e+07  6.438246037252863500e+07  6.438280392464053600e+07
331 4304 6.160718e-03 5.118063e+01  6.438237081433885500e+07  6.438239585781257600e+07  6.438246861528991200e+07  6.438263492837403000e+07
332 4317 6.299005e-03 5.136248e+01  6.438235799096945700e+07  6.438235799096945700e+07  6.438247985799767800e+07  6.438272187830396000e+07
333 4330 6.427604e-03 5.154974e+01  6.438234949980656800e+07  6.438234949980656800e+07  6.438248537066500600e+07  6.438264524566245100e+07
334 4343 6.548777e-03 5.179730e+01  6.438234065672911700e+07  6.438234065672911700e+07  6.438246890152785200e+07  6.438268111129836000e+07
335 4356 6.496917e-03 5.216765e+01  6.438234065672911700e+07  6.438235899128447500e+07  6.438241675038036700e+07  6.438268888309266400e+07
336 4369 6.466248e-03 5.240952e+01  6.438228312309258400e+07  6.438228312309258400e+07  6.438237128701318800e+07  6.438257718627744200e+07
337 4382 6.582305e-03 5.245005e+01  6.438227451930521400e+07  6.438227451930521400e+07  6.438236423801542100e+07  6.438273734083794100e+07
338 4395 6.729699e-03 5.253661e+01  6.438227451930521400e+07  6.438227583754900100e+07  6.438231096560743500e+07  6.438259427043073600e+07
339 4408 7.018787e-03 5.259160e+01  6.438225169589081400e+07  6.438225169589081400e+07  6.438231667269845300e+07  6.438251352941954100e+07
340 4421 7.070431e-03 5.261622e+01  6.438225069886136800e+07  6.438225069886136800e+07  6.438236455595669900e+07  6.438255891163506400e+07
341 4434 7.254250e-03 5.261407e+01  6.438225069886136800e+07  6.438227188426104900e+07  6.438235879025942100e+07  6.438289611413751500e+07
342 4447 7.473060e-03 5.276487e+01  6.438222073491213500e+07  6.438222073491213500e+07  6.438240060769889500e+07  6.438253256713238400e+07
343 4460 7.777549e-03 5.256747e+01  6.438221600297039000e+07  6.438221600297039000e+07  6.438240804819431200e+07  6.438275511427828700e+07
344 4473 7.904266e-03 5.263862e+01  6.438219762199059900e+07  6.438219762199059900e+07  6.438230515263511200e+07  6.438257306491567900e+07
345 4486 8.081905e-03 5.261311e+01  6.438218130413384700e+07  6.438218130413384700e+07  6.438231018796004400e+07  6.438258742385625800e+07
346 4499 8.056003e-03 5.272556e+01  6.438218130413384700e+07  6.438221170773267700e+07  6.438226907446839700e+07  6.438236309456467600e+07
347 4512 8.049494e-03 5.278615e+01  6.438215836275889000e+07  6.438215836275889000e+07  6.438228161640203000e+07  6.438243635221926900e+07
348 4525 8.213291e-03 5.293246e+01  6.438214247890260800e+07  6.438214247890260800e+07  6.438218794897582400e+07  6.438231041066739700e+07
349 4538 8.297634e-03 5.288592e+01  6.438214247890260800e+07  6.438215276015284700e+07  6.438227475536336700e+07  6.438250408968069400e+07
350 4551 8.425099e-03 5.300589e+01  6.438206359964676900e+07  6.438206359964676900e+07  6.438220632178241000e+07  6.438269831245794100e+07
351 4564 8.595840e-03 5.295960e+01  6.438206359964676900e+07  6.438207864327123800e+07  6.438214527437080400e+07  6.438246673783770900e+07
352 4577 8.904545e-03 5.320156e+01  6.438200982608985900e+07  6.438200982608985900e+07  6.438210611666452900e+07  6.438255260249836700e+07
353 4590 9.094365e-03 5.312343e+01  6.438200982608985900e+07  6.438203030214825300e+07  6.438213185727998600e+07  6.438249722634682100e+07
354 4603 9.234375e-03 5.330988e+01  6.438200982608985900e+07  6.438201945113435400e+07  6.438210584984339000e+07  6.438230193502412700e+07
355 4616 9.313379e-03 5.354339e+01  6.438199293765687200e+07  6.438199293765687200e+07  6.438211768350552000e+07  6.438236541075851000e+07
356 4629 9.557551e-03 5.380650e+01  6.438194645185771600e+07  6.438194645185771600e+07  6.438203798582277400e+07  6.438218896441100500e+07
357 4642 9.637451e-03 5.395745e+01  6.438189785634931900e+07  6.438189785634931900e+07  6.438217798713474700e+07  6.438235518042403500e+07
358 4655 9.690429e-03 5.390019e+01  6.438189785634931900e+07  6.438194739016125400e+07  6.438204881291864800e+07  6.438245069597131000e+07
359 4668 9.937571e-03 5.393828e+01  6.438184852056816200e+07  6.438184852056816200e+07  6.438194956651172000e+07  6.438237548952064700e+07
360 4681 1.017142e-02 5.385597e+01  6.438176473672065100e+07  6.438176473672065100e+07  6.438194964597131300e+07  6.438211587348133300e+07
361 4694 1.036147e-02 5.387294e+01  6.438176473672065100e+07  6.438187164923653000e+07  6.438202430999634400e+07  6.438227454844156700e+07
362 4707 1.032113e-02 5.385216e+01  6.438176473672065100e+07  6.438186440687499900e+07  6.438202686877077100e+07  6.438234819994784900e+07
363 4720 1.042918e-02 5.389416e+01  6.438176473672065100e+07  6.438177129325417400e+07  6.438192920623723400e+07  6.438222429766135700e+07
364 4733 1.057761e-02 5.375493e+01  6.438174960021211200e+07  6.438174960021211200e+07  6.438191125357379000e+07  6.438205587781357000e+07
365 4746 1.080507e-02 5.374030e+01  6.438174902902256000e+07  6.438174902902256000e+07  6.438190885788905600e+07  6.438215341647087800e+07
366 4759 1.081069e-02 5.369112e+01  6.438174902902256000e+07  6.438181689760720700e+07  6.438186509718874800e+07  6.438227731557996600e+07
367 4772 1.088713e-02 5.366383e+01  6.438174902902256000e+07  6.438180790314380800e+07  6.438200060719200200e+07  6.438227538254092600e+07
368 4785 1.070332e-02 5.368045e+01  6.438174902902256000e+07  6.438183067655006800e+07  6.438194898915609000e+07  6.438233441605050900e+07
369 4798 1.039559e-02 5.356053e+01  6.438174817261607200e+07  6.438174817261607200e+07  6.438184139127222400e+07  6.438232939514056600e+07
370 4811 1.005681e-02 5.366295e+01  6.438174817261607200e+07  6.438179538522300100e+07  6.438187799364811200e+07  6.438208476699107900e+07
371 4824 9.602962e-03 5.374377e+01  6.438173335227316600e+07  6.438173335227316600e+07  6.438184501555737100e+07  6.438210193684588400e+07
372 4837 9.287282e-03 5.355774e+01  6.438168899596554000e+07  6.438168899596554000e+07  6.438180598326426700e+07  6.438197655741851800e+07
373 4850 8.928615e-03 5.375380e+01  6.438165209842874900e+07  6.438165209842874900e+07  6.438177169176846700e+07  6.438195128332479300e+07
374 4863 8.611371e-03 5.394594e+01  6.438165200366909800e+07  6.438165200366909800e+07  6.438177622594806600e+07  6.438192221599599000e+07
375 4876 8.355841e-03 5.394517e+01  6.438161575861421200e+07  6.438161575861421200e+07  6.438176974985501200e+07  6.438193552616136500e+07
376 4889 8.134074e-03 5.400551e+01  6.438160329840093100e+07  6.438160329840093100e+07  6.438167553998651400e+07  6.438194920669157800e+07
377 4902 7.905527e-03 5.390156e+01  6.438157682343781000e+07  6.438157682343781000e+07  6.438164072681859100e+07  6.438188666438269600e+07
378 4915 7.748310e-03 5.376319e+01  6.438154474576932200e+07  6.438154474576932200e+07  6.438166978707083300e+07  6.438187816097947200e+07
379 4928 7.803442e-03 5.372913e+01  6.438154474576932200e+07  6.438154523482286900e+07  6.438163693814299300e+07  6.438189935472395300e+07
380 4941 7.764440e-03 5.351461e+01  6.438151737434949700e+07  6.438151737434949700e+07  6.438163419968867300e+07  6.438201590127695400e+07
381 4954 7.866649e-03 5.355990e+01  6.438142977408637100e+07  6.438142977408637100e+07  6.438159821246928700e+07  6.438199996410809500e+07
382 4967 7.821305e-03 5.381825e+01  6.438142977408637100e+07  6.438146574202428000e+07  6.438154414818441100e+07  6.438162391465690000e+07
383 4980 7.635521e-03 5.385489e+01  6.438142977408637100e+07  6.438147962042377100e+07  6.438153731851301300e+07  6.438170111751283700e+07
384 4993 7.520981e-03 5.389521e+01  6.438142977408637100e+07  6.438149269876468900e+07  6.438155768299616900e+07  6.438201140156467300e+07
385 5006 7.359029e-03 5.349720e+01  6.438142977408637100e+07  6.438147511371909100e+07  6.438153420694963600e+07  6.438199400042235100e+07
386 5019 7.255839e-03 5.367484e+01  6.438142977408637100e+07  6.438143716615507000e+07  6.438148820139756100e+07  6.438168052355702200e+07
387 5032 7.338132e-03 5.358004e+01  6.438142500015558300e+07  6.438142500015558300e+07  6.438146951505781700e+07  6.438168313978047700e+07
388 5045 7.332210e-03 5.360522e+01  6.438142500015558300e+07  6.438142702180244800e+07  6.438148765631889600e+07  6.438163234223923100e+07
389 5058 7.337497e-03 5.364647e+01  6.438138640109100200e+07  6.438138640109100200e+07  6.438146177171035100e+07  6.438152485661352400e+07
390 5071 7.366739e-03 5.358239e+01  6.438138640109100200e+07  6.438138703318814900e+07  6.438147767476141500e+07  6.438164547437787800e+07
391 5084 7.129524e-03 5.364989e+01  6.438138640109100200e+07  6.438138777918666600e+07  6.438144864462579800e+07  6.438151977563668800e+07
392 5097 6.991532e-03 5.358762e+01  6.438137390825268600e+07  6.438137390825268600e+07  6.438147449212661400e+07  6.438152741862959400e+07
393 5110 6.927575e-03 5.349428e+01  6.438136454974096300e+07  6.438136454974096300e+07  6.438142564528620200e+07  6.438164543493722400e+07
394 5123 6.845799e-03 5.340134e+01  6.438136454974096300e+07  6.438139301700913200e+07  6.438148288878242700e+07  6.438168854546641600e+07
395 5136 6.647209e-03 5.321766e+01  6.438136405917225000e+07  6.438136405917225000e+07  6.438153374130653600e+07  6.438171290832305000e+07
396 5149 6.595849e-03 5.329123e+01  6.438134066368354100e+07  6.438134066368354100e+07  6.438142448644387700e+07  6.438155832194028000e+07
397 5162 6.521241e-03 5.326480e+01  6.438131310583080400e+07  6.438131310583080400e+07  6.438145838677317600e+07  6.438163172886578700e+07
398 5175 6.536464e-03 5.333214e+01  6.438131310583080400e+07  6.438134555430226000e+07  6.438139271069315800e+07  6.438151799731337300e+07
